StockCode,Description,TotalUnitsSold,TotalRevenue,ProductPopularityScore
20893,damages/display,-197,0.0,-0.0
22719,wrong barcode (22467),-178,0.0,-0.0
23087,ZINC  HEART T-LIGHT HOLDER,853,1071.9099999999999,914339.2299999999
20803,damages,-40,0.0,-0.0
23212,HEART WREATH DECORATION WITH BELL,2228,2775.8900000000012,6184682.920000003
22915,sold as set on dotcom,-204,0.0,-0.0
85025C,,144,0.0,0.0
46037A,,-5,0.0,-0.0
47341A,,-7,0.0,-0.0
20816,,-11,0.0,-0.0
85049D,BRIGHT BLUES RIBBONS,549,697.49,382922.01
21494,ROTATING LEAVES T-LIGHT HOLDER,1932,3576.33,6909469.56
21070,VINTAGE BILLBOARD MUG,1107,1186.2300000000002,1313156.6100000003
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,33,93.19000000000001,3075.2700000000004
90200E,GREEN SWEETHEART BRACELET,103,423.4100000000001,43611.23000000001
22935,BAKING MOULD ROSE MILK CHOCOLATE,618,1868.82,1154930.76
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,27.900000000000002,167.4
90165B,WHITE ROSEBUD  PEARL EARRINGS,19,47.43000000000001,901.1700000000001
84527,FLAMES SUNGLASSES PINK LENSES,52,95.1,4945.2
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,13,77.91,1012.8299999999999
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,3,24.96,74.88
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,10,19.5,195.0
23080,RED METAL BOX TOP SECRET,1068,9068.120000000003,9684752.160000002
23059,Thrown away-rusty,-2376,0.0,-0.0
23343,JUMBO BAG VINTAGE CHRISTMAS,5810,13473.269999999975,7.827969869999985E7
21805,,-1,0.0,-0.0
DCGS0057,,-6,0.0,-0.0
21655,,19,0.0,0.0
22720,,-50,0.0,-0.0
47502,,-19,0.0,-0.0
40018F,,-22,0.0,-0.0
21806,,-3,0.0,-0.0
84905,,-5,0.0,-0.0
84879,ASSORTED COLOUR BIRD ORNAMENT,36381,58959.7300000004,2.1450139371300147E9
20723,STRAWBERRY CHARLOTTE BAG,9723,12489.690000000013,1.2143725587000012E8
22470,HEART OF WICKER LARGE,9834,29949.910000000105,2.94527414940001E8
21622,VINTAGE UNION JACK CUSHION COVER,368,1923.2399999999984,707752.3199999994
22751,FELTCRAFT PRINCESS OLIVIA DOLL,1564,5805.220000000001,9079364.080000002
21654,RIDGED GLASS FINGER BOWL,986,509.36,502228.96
22814,CARD PARTY GAMES,2141,893.5100000000003,1913004.9100000006
84580,MOUSE TOY WITH PINK T-SHIRT,390,1486.1799999999998,579610.2
22491,PACK OF 12 COLOURED PENCILS,3947,3183.630000000001,1.2565787610000003E7
22028,PENNY FARTHING BIRTHDAY CARD,3042,1304.1399999999999,3967193.8799999994
21030,SPACE CADET RED,141,172.2,24280.199999999997
20655,QUEEN OF SKIES LUGGAGE TAG,197,292.29,57581.130000000005
21677,HEARTS  STICKERS,823,727.6399999999999,598847.7199999999
84865,NEW BAROQUE BLACK PHOTO ALBUM,29,152.11,4411.1900000000005
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,251,546.49,137168.99
22291,HANGING CHICK CREAM DECORATION,1293,1911.8199999999997,2471983.26
90032,IVORY SHELL HEART NECKLACE,21,103.13000000000001,2165.73
35921,EASTER BUNNY HANGING GARLAND,67,131.97999999999996,8842.659999999998
22597,MUSICAL ZINC HEART DECORATION,2730,1150.9800000000002,3142175.400000001
79030D,TUMBLER BAROQUE,530,268.14000000000004,142114.2
23174,REGENCY SUGAR BOWL GREEN,2969,12005.529999999999,3.564441856999999E7
84509g,SET OF 4 FAIRY CAKE PLACEMATS,2,14.92,29.84
23236,DOILEY BISCUIT TIN,120,327.59999999999997,39311.99999999999
23545,WRAP RED DOILEY,380,159.6,60648.0
84990,,-22,0.0,-0.0
35819B,,77,0.0,0.0
16169P,,-75,0.0,-0.0
84746,,67,0.0,0.0
71143,,-45,0.0,-0.0
21634,,-169,0.0,-0.0
81950V,,-1,0.0,-0.0
22349,DOG BOWL CHASING BALL DESIGN,1355,5340.2699999999995,7236065.85
21811,CHRISTMAS HANGING HEART WITH BELL,234,311.34999999999997,72855.9
22585,PACK OF 6 BIRDY GIFT TAGS,6188,7505.390000000003,4.6443353320000015E7
21471,STRAWBERRY RAFFIA FOOD COVER,637,2213.0899999999992,1409738.3299999996
11001,ASSTD DESIGN RACING CAR PEN,1430,2152.3900000000003,3077917.7000000007
20617,FIRST CLASS PASSPORT COVER,93,194.94000000000005,18129.420000000006
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,12,70.97,851.64
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,529,722.47,382186.63
21446,12 RED ROSE PEG PLACE SETTINGS,457,640.9199999999998,292900.43999999994
90014B,GOLD M PEARL  ORBIT NECKLACE,15,152.83999999999997,2292.5999999999995
85047,WHITE BEADED GARLAND STRING 20LIGHT,0,0.7999999999999989,0.0
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,0,0.0,0.0
90183C,BLACK DROP EARRINGS W LONG BEADS,9,26.15,235.35
85092,CANDY SPOT TEA COSY,27,40.05,1081.35
90176A,CLASSIC DIAMANTE NECKLACE JET,2,14.98,29.96
22667,damaged,-30,0.0,-0.0
23171,REGENCY TEA PLATE GREEN,6150,9905.740000000007,6.0920301000000045E7
23229,VINTAGE DONKEY TAIL GAME,1804,6509.280000000002,1.1742741120000003E7
21087,,-13,0.0,-0.0
22714,CARD BIRTHDAY COWBOY,3475,1410.6899999999994,4902147.749999998
90200B,BLACK SWEETHEART BRACELET,92,388.58000000000004,35749.36
22651,GENTLEMAN SHIRT REPAIR KIT,2166,1837.4700000000007,3979960.0200000014
85017A,ENVELOPE 50 ROMANTIC IMAGES,16,13.579999999999997,217.27999999999994
90194,SILVER LARIAT BLACK STONE EARRINGS,16,67.87,1085.92
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,330,1185.3100000000004,391152.3000000001
35916C,PINK FELT HANGING HEART W FLOWER,106,107.71999999999998,11418.319999999998
22702,BLACK AND WHITE CAT BOWL,1363,2684.649999999999,3659177.949999999
84563B,BLUE & WHITE BREAKFAST TRAY,98,358.09999999999985,35093.79999999999
22475,SKULL DESIGN TV DINNER TRAY,324,1605.6700000000005,520237.0800000002
22223,CAKE PLATE LOVEBIRD PINK,441,1821.6100000000001,803330.01
21812,GARLAND WITH HEARTS AND BELLS,380,1681.9200000000003,639129.6000000001
21644,ASSORTED TUTTI FRUTTI HEART BOX,190,237.5,45125.0
84968e,SET OF 16 VINTAGE BLACK CUTLERY,8,200.21,1601.68
22874,NUMBER TILE COTTAGE GARDEN 6,65,150.80999999999997,9802.649999999998
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,180.58,12640.6
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,6.76,27.04
22467,wrong code?,-100,0.0,-0.0
37370,damages/dotcom?,-590,0.0,-0.0
47566B,incorrectly credited C550456 see 47,0,0.0,0.0
22272,Damaged,-15,0.0,-0.0
22218,,2,0.0,0.0
85031C,,-1,0.0,-0.0
84569C,,-37,0.0,-0.0
84522,,-30,0.0,-0.0
21879,HEARTS GIFT TAPE,1178,386.77000000000004,455615.06000000006
90120C,GREEN MURANO TWIST BRACELET,51,215.20000000000002,10975.2
21165,BEWARE OF THE CAT METAL SIGN,4144,6918.800000000022,2.8671507200000092E7
90214S,"\"LETTER \"\"S\"\" BLING KEY RING\"",94,70.99999999999999,6673.999999999999
22649,STRAWBERRY FAIRY CAKE TEAPOT,761,3952.529999999997,3007875.3299999977
85053,FRENCH ENAMEL CANDLEHOLDER,1673,3609.13,6038074.49
90177C,DROP DIAMANTE EARRINGS CRYSTAL,20,58.53,1170.6
22832,BROCANTE SHELF WITH HOOKS,155,1706.57,264518.35
22882,NUMBER TILE VINTAGE FONT 3,107,211.74999999999994,22657.249999999993
85054,FRENCH ENAMEL POT W LID,585,1428.1300000000008,835456.0500000005
84968E,SET OF 16 VINTAGE BLACK CUTLERY,134,1522.5300000000002,204019.02000000002
84675,FROG KING WATERING CAN,9,26.55,238.95000000000002
21926,RED/CREAM STRIPE CUSHION COVER,400,492.4,196960.0
85096,label mix up,-59,0.0,-0.0
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,3477,4112.199999999999,1.4298119399999997E7
22127,sold in set?,-690,0.0,-0.0
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",3,11.25,33.75
gift_0001_20,to push order througha s stock was,10,0.0,0.0
82583,?,-220,0.0,-0.0
90176D,DIAMANTE NECKLACE PURPLE,6,45.0,270.0
22999,TRAVEL CARD WALLET VINTAGE LEAF,1412,604.5199999999998,853582.2399999996
16207B,,0,0.0,0.0
21555,,232,0.0,0.0
84921,,-6,0.0,-0.0
22449,SILK PURSE BABUSHKA PINK,486,1567.200000000001,761659.2000000004
21738,COSY SLIPPER SHOES SMALL  RED,48,150.48,7223.039999999999
22241,GARLAND WOODEN HAPPY EASTER,1974,2637.1200000000026,5205674.8800000055
90071,RUBY GLASS CLUSTER EARRINGS,44,54.61999999999998,2403.2799999999993
21352,EUCALYPTUS & PINECONE  WREATH,369,1450.5100000000002,535238.1900000001
47590A,BLUE HAPPY BIRTHDAY BUNTING,1968,10387.849999999993,2.0443288799999986E7
21390,FILIGRIS HEART WITH BUTTERFLY,3903,4848.130000000001,1.8922251390000004E7
84978,HANGING HEART JAR T-LIGHT HOLDER,12337,16270.939999999991,2.0073458677999988E8
85118,HEART T-LIGHT HOLDER,133,128.26999999999998,17059.909999999996
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,576,218.88000000000002,126074.88000000002
23138,SINGLE WIRE HOOK IVORY HEART,872,1221.3599999999997,1065025.9199999997
22986,WRAP GINGHAM ROSE,2251,933.4200000000001,2101128.4200000004
23342,MINT DINER WALL CLOCK,372,3167.9100000000003,1178462.52
23020,GLASS SONGBIRD STORAGE JAR,11,126.7,1393.7
21781,damages?,-39,0.0,-0.0
20694,?,-110,0.0,-0.0
90010B,,-50,0.0,-0.0
21858,,-12,0.0,-0.0
23134,,108,0.0,0.0
21557,SET OF 6 FUNKY BEAKERS,551,1843.6100000000013,1015829.1100000007
22730,ALARM CLOCK BAKELIKE IVORY,2840,11284.650000000001,3.2048406000000004E7
21244,BLUE POLKADOT PLATE,2267,3763.9699999999993,8532919.989999998
21814,HEART T-LIGHT HOLDER,78,117.57,9170.46
22928,YELLOW GIANT GARDEN THERMOMETER,282,1958.0500000000002,552170.1000000001
21356,TOAST ITS - FAIRY FLOWER,643,704.55,453025.64999999997
90082B,DIAMANTE BOW BROOCH RED COLOUR,27,171.45,4629.15
22691,DOORMAT WELCOME SUNRISE,369,2662.5700000000006,982488.3300000002
79403,FROSTED WHITE BASE,95,85.52,8124.4
16033,MINI HIGHLIGHTER PENS,840,100.79999999999998,84671.99999999999
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,127,113.40999999999998,14403.069999999998
22709,WRAP WEDDING DAY,1325,528.5,700262.5
90119,METALIC LEAVES BAG CHARMS,84,207.61000000000004,17439.240000000005
21457,2 PICTURE BOOK EGGS EASTER DUCKS,124,165.89,20570.359999999997
37351,ORANGE FLOWER MUG,10,9.06,90.60000000000001
23163,REGENCY SUGAR TONGS,1777,4400.820000000003,7820257.140000006
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,99,188.37,18648.63
84824,DANISH ROSE UMBRELLA STAND,2,31.9,63.8
21172,,-90,0.0,-0.0
35004P,,1,0.0,0.0
47563B,,-10,0.0,-0.0
85135A,,9,0.0,0.0
20906,,-21,0.0,-0.0
22951,60 CAKE CASES DOLLY GIRL DESIGN,7398,3944.549999999998,2.9181780899999984E7
84836,ZINC METAL HEART DECORATION,5909,7383.0700000000015,4.362656063000001E7
22361,GLASS JAR DAISY FRESH COTTON WOOL,721,2563.2300000000005,1848088.8300000003
85186A,EASTER BUNNY GARLAND OF FLOWERS,615,293.8000000000001,180687.0000000001
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,478,617.11,294978.58
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,40,131.81,5272.4
15034,PAPER POCKET TRAVELING FAN,5206,731.7300000000006,3809386.380000003
85132a,CHARLIE + LOLA BISCUITS TINS,8,92.19999999999999,737.5999999999999
84536b,FAIRY CAKES NOTEBOOK A7 SIZE,5,4.050000000000001,20.250000000000004
90120D,WHITE MURANO TWIST BRACELET,10,41.790000000000006,417.9000000000001
90078,PINK/WHITE GLASS DEMI CHOKER,2,15.0,30.0
90210A,GREY ACRYLIC FACETED BANGLE,34,57.54999999999999,1956.6999999999996
84905,PINK BUTTERFLY CUSHION COVER,35,173.48000000000002,6071.800000000001
84847,FLORAL BATHROOM SET,21,78.75,1653.75
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,1,3.32,3.32
85185B,?,-259,0.0,-0.0
23104,IVORY CAFE HANGING LAMP,116,1380.42,160128.72
79163,sold as set on dotcom,-24,0.0,-0.0
84797B,,-2,0.0,-0.0
21033,,-393,0.0,-0.0
21786,POLKADOT RAIN HAT,2062,909.0100000000004,1874378.6200000008
22451,SILK PURSE BABUSHKA RED,223,779.1500000000003,173750.45000000007
21464,DISCO BALL ROTATOR BATTERY OPERATED,240,1017.0,244080.0
22077,6 RIBBONS RUSTIC CHARM,9149,17149.26999999999,1.568986712299999E8
21826,EIGHT PIECE DINOSAUR SET,122,181.43,22134.46
22300,COFFEE MUG DOG + BALL DESIGN,1530,3411.7599999999975,5219992.799999996
85174,S/4 CACTI CANDLES,614,2932.7299999999987,1800696.2199999993
22208,WOOD STAMP SET THANK YOU,1502,1564.860000000001,2350419.7200000016
22756,LARGE YELLOW BABUSHKA NOTEBOOK,599,656.52,393255.48
85227,SET OF 6 3D KIT CARDS FOR KIDS,1488,1368.7500000000002,2036700.0000000002
21211,SET OF 72 SKULL PAPER  DOILIES,884,1271.52,1124023.68
21112,"SWISS ROLL TOWEL, PINK  SPOTS",653,971.4399999999998,634350.3199999998
21905,MORE BUTTER METAL SIGN,761,823.7099999999998,626843.3099999998
22137,BATHROOM SET LOVE HEART DESIGN,82,237.98000000000002,19514.36
20782,CAMOUFLAGE EAR MUFF HEADPHONES,54,373.56999999999994,20172.779999999995
21089,SET/6 GREEN SPRING PAPER CUPS,233,48.99000000000001,11414.670000000002
90060D,FIRE POLISHED GLASS NECKL BRONZE,3,17.85,53.550000000000004
22218,CAKE STAND LACE WHITE,1,4.25,4.25
23127,DOLLCRAFT GIRL NICOLE,68,336.6000000000001,22888.800000000007
23300,GARDENERS KNEELING PAD CUP OF TEA,6675,11584.090000000004,7.732380075000003E7
23039,T-LIGHT HOLDER SILVER HEART HANDLE,193,388.0099999999999,74885.92999999998
44235,ASSORTED COLOURED CIRCLE MOBILE,65,27.299999999999997,1774.4999999999998
35965,,38,0.0,0.0
37379A,,-9,0.0,-0.0
90082B,,3,0.0,0.0
21578,,169,0.0,0.0
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,458,582.1799999999996,266638.4399999998
22537,MAGIC DRAWING SLATE DINOSAUR,1883,824.6799999999998,1552872.4399999997
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,100,26142.229999999985,2614222.9999999986
22327,ROUND SNACK BOXES SET OF 4 SKULLS,1165,4292.450000000004,5000704.250000005
84050,PINK HEART SHAPE EGG FRYING PAN,3220,4739.08000000001,1.5259837600000031E7
22567,20 DOLLY PEGS RETROSPOT,2444,3249.600000000001,7942022.400000002
85067,CREAM SWEETHEART WALL CABINET,7,126.65,886.5500000000001
40016,CHINESE DRAGON PAPER LANTERNS,5556,2136.3399999999983,1.186950503999999E7
20828,GLITTER BUTTERFLY CLIPS,1130,3079.8799999999987,3480264.3999999985
82001S,VINYL RECORD FRAME SILVER,1288,4656.919999999999,5998112.959999999
22129,PARTY CONES CANDY TREE DECORATION,740,609.5600000000003,451074.4000000002
37461,FUNKY MONKEY MUG,1,1.25,1.25
90013C,GREEN VINTAGE EARRINGS,39,158.08,6165.120000000001
21420,OYSTER TRINKET BOX,54,123.66,6677.639999999999
90160A,PURPLE BOUDICCA LARGE BRACELET,31,216.29000000000002,6704.990000000001
90026C,GLASS BEAD HOOP NECKLACE GREEN,4,33.82,135.28
23068,ALUMINIUM STAMPED HEART,783,1902.1900000000005,1489414.7700000005
23309,SET OF 60 I LOVE LONDON CAKE CASES,8244,4478.800000000001,3.692322720000001E7
23320,GIANT 50'S CHRISTMAS CRACKER,2655,7034.590000000009,1.8676836450000025E7
37444B,,-2,0.0,-0.0
22926,,-48,0.0,-0.0
22922,FRIDGE MAGNETS US DINER ASSORTED,1353,1239.6000000000004,1677178.8000000005
84992,72 SWEETHEART FAIRY CAKE CASES,13230,6493.189999999993,8.590490369999991E7
22371,AIRLINE BAG VINTAGE TOKYO 78,1086,5035.79,5468867.94
21810,CHRISTMAS HANGING STAR WITH BELL,5886,2949.0399999999972,1.7358049439999983E7
85114C,RED ENCHANTED FOREST PLACEMAT,516,920.2199999999999,474833.51999999996
22791,T-LIGHT GLASS FLUTED ANTIQUE,7850,9771.130000000005,7.670337050000003E7
51014C,"FEATHER PEN,COAL BLACK",2505,1334.7499999999995,3343548.749999999
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,326,1021.8999999999999,333139.39999999997
21279,VINTAGE KITCHEN PRINT FRUITS,82,258.50000000000006,21197.000000000004
90054,CRACKED GLAZE EARRINGS RED,9,22.58,203.21999999999997
85206A,CREAM FELT EASTER EGG BASKET,976,1572.230000000001,1534496.480000001
85024C,PINK SMALL JEWELLED PHOTOFRAME,11,18.15,199.64999999999998
79190B,RETRO PLASTIC POLKA TRAY,691,281.6400000000001,194613.24000000008
85188A,GREEN METAL SWINGING BUNNY,316,275.62,87095.92
85172,Dotcom set,-675,0.0,-0.0
85025C,barcode problem,-230,0.0,-0.0
23099,FRENCH CARRIAGE LANTERN,129,872.1500000000001,112507.35
23122,PARTY CHARMS 50 PIECES,2250,1725.2599999999998,3881834.9999999995
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2506,1002.5400000000002,2512365.2400000007
23250,ENAMEL BOWL PANTRY,24,30.0,720.0
35015,,-9,0.0,-0.0
62097B,,-6,0.0,-0.0
20851,,1,0.0,0.0
21447,,-118,0.0,-0.0
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4139,5653.870000000011,2.3401367930000044E7
22531,MAGIC DRAWING SLATE CIRCUS PARADE,3384,1413.2500000000005,4782438.000000002
22921,HERB MARKER CHIVES,1709,1176.3199999999983,2010330.879999997
22487,WHITE WOOD GARDEN PLANT LADDER,760,7686.429999999986,5841686.79999999
21949,SET OF 6 STRAWBERRY CHOPSTICKS,801,1054.44,844606.4400000001
21189,WHITE HONEYCOMB PAPER GARLAND,355,888.6699999999998,315477.8499999999
20619,TROPICAL PASSPORT COVER,262,439.64999999999975,115188.29999999993
22246,MAGIC GARDEN FELT GARLAND,407,915.9699999999996,372799.7899999998
90040B,MURANO STYLE GLASS BRACELET BLACK,18,66.7,1200.6000000000001
22776,"CAKESTAND, 3 TIER, LOVEHEART",2,19.9,39.8
22796,PHOTO FRAME 3 CLASSIC HANGING,529,5283.300000000004,2794865.700000002
22131,FOOD CONTAINER SET 3 LOVE HEART,2038,3950.240000000007,8050589.120000014
82494l,WOODEN FRAME ANTIQUE WHITE,264,2211.599999999999,583862.3999999998
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,59,157.88000000000002,9314.920000000002
90145,SILVER HOOP EARRINGS WITH FLOWER,28,168.00000000000003,4704.000000000001
21306,SET/4 DAISY MIRROR MAGNETS,476,185.70999999999998,88397.95999999999
84712B,PINK JEWELLED PHOTO FRAME,30,231.56000000000003,6946.800000000001
85040A,S/4 PINK FLOWER CANDLES IN BOWL,873,1582.5699999999993,1381583.6099999994
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,219,202.53000000000003,44354.07000000001
22102,MIRROR MOSAIC T-LIGHT HOLDER,902,551.04,497038.07999999996
35810A,ENAMEL PINK COFFEE CONTAINER,634,640.9199999999996,406343.27999999974
21645,ASSORTED TUTTI FRUTTI ROUND BOX,-24,-39.599999999999994,950.3999999999999
21258,?,-29,0.0,-0.0
22467,wrongly sold (22719) barcode,170,0.0,0.0
84877A,PINK ROUND COMPACT MIRROR,40,58.16,2326.3999999999996
79164,damages/credits from ASOS.,-1512,0.0,-0.0
23115,Damaged,-1440,0.0,-0.0
23232,WRAP VINTAGE LEAF DESIGN,5300,2130.0,1.1289E7
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,7,58.029999999999994,406.21
22407,MONEY BOX FIRST AID DESIGN,44,36.78,1618.3200000000002
79067,,-150,0.0,-0.0
22783,,2,0.0,0.0
16162L,,-24,0.0,-0.0
21883,STARS GIFT TAPE,1652,725.2300000000002,1198079.9600000004
37370,RETRO COFFEE MUGS ASSORTED,2548,3817.0099999999998,9725741.479999999
22803,IVORY EMBROIDERED QUILT,54,2038.0900000000004,110056.86000000002
21739,COSY SLIPPER SHOES SMALL GREEN,256,708.9799999999997,181498.87999999992
21815,STAR  T-LIGHT HOLDER,159,271.68,43197.12
22635,CHILDS BREAKFAST SET DOLLY GIRL,598,5695.230000000005,3405747.540000003
20978,36 PENCILS TUBE SKULLS,1783,2380.050000000001,4243629.150000002
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,133,222.86999999999992,29641.70999999999
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1790,3095.7500000000023,5541392.500000004
22221,CAKE STAND LOVEBIRD 2 TIER PINK,129,1084.6399999999996,139918.55999999997
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,222,758.0999999999999,168298.19999999998
21827,EIGHT PIECE CREEPY CRAWLIE SET,6,7.5,45.0
90040A,MURANO STYLE GLASS BRACELET RED,14,54.290000000000006,760.0600000000001
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,2,6.72,13.44
84750B,BLACK SMALL GLASS CAKE STAND,60,54.60000000000001,3276.0000000000005
84016,FLAG OF ST GEORGE CAR FLAG,27,12.16,328.32
23173,REGENCY TEAPOT ROSES,2718,24482.529999999977,6.654351653999994E7
22502,PICNIC BASKET WICKER 60 PIECES,61,39619.5,2416789.5
23337,EGG FRYING PAN MINT,180,388.75,69975.0
23352,ROLL WRAP 50'S RED CHRISTMAS,1791,2447.9500000000016,4384278.450000003
20778,,-4,0.0,-0.0
21637,,-139,0.0,-0.0
37444A,,6,0.0,0.0
22838,3 TIER CAKE TIN RED AND CREAM,561,8093.509999999997,4540459.1099999985
22662,LUNCH BAG DOLLY GIRL DESIGN,6707,11062.53000000001,7.419638871000007E7
22183,CAKE STAND VICTORIAN FILIGREE MED,320,1907.059999999998,610259.1999999994
22750,FELTCRAFT PRINCESS LOLA DOLL,2014,7540.580000000002,1.5186728120000003E7
84754,S/15 SILVER GLASS BAUBLES IN BAG,414,572.8799999999999,237172.31999999995
21259,VICTORIAN SEWING BOX SMALL,1168,7014.749999999998,8193227.999999998
22561,WOODEN SCHOOL COLOURING SET,5612,9344.820000000003,5.244312984000002E7
21369,MIRRORED WALL ART SPLODGES,101,161.49,16310.490000000002
37446,MINI CAKE STAND WITH HANGING CAKES,1292,1897.3900000000003,2451427.8800000004
22746,POPPY'S PLAYHOUSE LIVINGROOM,1439,3219.739999999998,4633205.859999997
22777,GLASS BELL JAR LARGE,2,17.0,34.0
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,1421,441.0700000000001,626760.4700000002
71038,WHITE HANGING BEADS CANDLE HOLDER,234,1217.7,284941.8
21120,*Boombox Ipod Classic,1,16.98,16.98
84821,DANISH ROSE DELUXE COASTER,935,407.14999999999986,380685.2499999999
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,-2.95,2.95
90122B,JADE CRYSTAL+GLASS BRACELET,6,29.93,179.57999999999998
72799C,PINK PILLAR CANDLE SILVER FLOCK,81,129.47000000000003,10487.070000000002
84679,CLASSICAL ROSE TABLE LAMP,6,55.7,334.20000000000005
23316,RED REFECTORY CLOCK,250,2501.640000000002,625410.0000000006
84919,,-17,0.0,-0.0
22775,,-40,0.0,-0.0
47574B,,-13,0.0,-0.0
22312,OFFICE MUG WARMER POLKADOT,623,1885.5900000000008,1174722.5700000005
21874,GIN AND TONIC MUG,2959,4122.219999999999,1.2197648979999999E7
22479,DAISY GARDEN MARKER,1139,1658.5700000000006,1889111.2300000007
21239,PINK  POLKADOT CUP,2997,2691.1899999999987,8065496.429999996
75131,METAL TUBE CHIME ON BAMBOO,490,529.21,259312.90000000002
90060F,FIRE POLISHED GLASS NECKL GREEN,6,35.160000000000004,210.96000000000004
21627,ELEPHANT CARNIVAL POUFFE,63,1299.8299999999997,81889.28999999998
22026,BANQUET BIRTHDAY  CARD,1644,712.0800000000004,1170659.5200000007
84218,BOX/12 CHICK & EGG IN BASKET,123,223.10999999999976,27442.52999999997
47591B,?,-207,0.0,-0.0
21621,?,-400,0.0,-0.0
22944,sold as set on dotcom,-42,0.0,-0.0
84944,found,37,0.0,0.0
23334,IVORY WICKER HEART SMALL,2271,1491.750000000001,3387764.250000002
35957,,-904,0.0,-0.0
DCGS0074,,-1,0.0,-0.0
20681,,-1,0.0,-0.0
35649,,-43,0.0,-0.0
85060,,-4,0.0,-0.0
84854,GIRLY PINK TOOL SET,5,24.75,123.75
85099F,JUMBO BAG STRAWBERRY,17026,32121.97999999991,5.469088314799985E8
21625,VINTAGE UNION JACK APRON,411,2967.310000000003,1219564.4100000013
22496,SET OF 2 ROUND TINS DUTCH CHEESE,250,526.2600000000001,131565.00000000003
21208,PASTEL COLOUR HONEYCOMB FAN,904,681.78,616329.12
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,183,320.88999999999993,58722.86999999999
84970s,HANGING HEART ZINC T-LIGHT HOLDER,238,496.49000000000024,118164.62000000005
21882,SKULLS TAPE,706,252.47000000000003,178243.82
21903,MAN FLU METAL SIGN,1149,2467.0300000000016,2834617.4700000016
17084R,ASSORTED INCENSE PACK,4032,760.32,3065610.24
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,21,190.52000000000004,4000.920000000001
22513,DOORSTOP FOOTBALL DESIGN,153,543.6500000000001,83178.45000000001
21749,LARGE RED RETROSPOT WINDMILL,1955,3860.289999999998,7546866.949999996
81950V,FLOWER PURPLE CLOCK W/SUCKER,5,4.25,21.25
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,30,48.06,1441.8000000000002
84660A,WHITE STITCHED WALL CLOCK,841,778.9100000000002,655063.3100000002
21631,HIPPY CHIC DECORATIVE PARASOL,169,896.0100000000001,151425.69000000003
